License,Breed,Color,DogName,OwnerZip,Gender,Intact,Age,Weight
3695163,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,BILLY PAWS,15228,Male,True,31,38
3695166,ROTTWEILER,BLACK/BROWN,HAMMER HEAD,15237,Male,True,13,79
3695167,ROTTWEILER,BLACK/BROWN,ROXY,15108,Female,True,105,110
3695168,GREAT PYRENEES,WHITE,JAZZY,15235,Female,True,14,94
3695169,AM PIT BULL TERRIER,GREY,BRAUNSON,15235,Male,True,64,65
3695170,AM PIT BULL TERRIER,BROWN/GOLD,BEAUTY,15235,Female,True,24,58
3695171,AM PIT BULL TERRIER,BRINDLE,CHASE,15235,Male,True,25,61
3695172,GREAT PYRENEES,WHITE,ZUES,15235,Male,True,115,121
3695174,CHIHUAHUA,BLACK/BROWN,SPARK SPARK,15104,Female,True,98,4
3695175,BOXER,BROWN,NALA,15133,Female,True,78,66
3695176,GOLDEN RETRIEVER,WHITE,TUCKER,15102,Male,True,101,71
3695177,AM PIT BULL TERRIER,BLUE,KIMBO,15235,Male,True,92,68
3695180,GOLDEN RETRIEVER,GOLD,SAM,15063,Male,True,92,71
3695181,LABRADOR RETRIEVER,CHOCOLATE,BUCK,15229,Male,True,105,73
3695182,GER SHEPHERD,BLACK/CREAM,SCOUT,15127,Male,True,37,96
3695183,POODLE TOY,RED,MARLEY MAE,15116,Female,True,134,3
3695184,YORKSHIRE TERRIER,BLACK/BROWN,BELLA,15044,Female,True,80,6
3695188,YORKSHIRE TERRIER,SPOTTED,GRACIE,15090,Female,True,5,1
3695189,AUS SHEPHERD,SPOTTED,PETEY,15090,Male,True,17,62
3695192,CHIHUAHUA,TAN,CHARLOTTE,15237,Female,True,154,3
3695193,AM PIT BULL TERRIER,WHITE/BLACK/BROWN,ELLIE,15229,Female,True,93,64
3695194,GREAT DANE,BLUE,CONAN,15140,Male,True,96,147
3695195,PUG,FAWN,TUKI,15205,Male,True,160,16
3695197,WELSH CORGI PEMBROK,WHITE/TAN,CORNDOG,15228,Male,True,144,35
3695198,GER SHEPHERD,BLACK/TAN,SOPHIE,15228,Female,True,67,79
3695199,WELSH CORGI PEMBROK,WHITE/BROWN,FELIX,15106,Male,True,32,38
3695200,BORD COLLIE,WHITE/BLACK,DUKE,15106,Male,True,31,60
3695201,LABRADOR RETRIEVER,BLACK,BEAUX,15237,Male,True,129,72
3695202,GER SHEPHERD,BLACK/BROWN,SYDNEE,15202,Female,True,57,83
3695203,SIB HUSKY,WHITE/RED,ASPEN,15202,Female,True,99,53
3695204,GER SHEPHERD,BLACK/BROWN,RANGER,15202,Male,True,88,98
3695205,BERNESE MTN DOG,BLACK/TAN,BAILEY,15108,Female,True,27,93
3695206,GREAT PYRENEES,WHITE,CHARLIE,15108,Male,True,57,88
3695207,DACHSHUND,BLACK,BELLA LUCY,15116,Female,True,25,17
3695208,HAVANESE,BLACK WITH WHITE,JERSEY,15237,Male,True,23,10
3695210,SHIH TZU,SPOTTED,DIXON,15026,Male,True,90,14
3695211,GER SHORTHAIR POINT,BROWN,DUKE,15137,Male,True,98,67
3695213,POMERANIAN,WHITE,SEATTLE,15108,Female,True,130,4
3695214,POMERANIAN,ORANGE,GRAHAM,15108,Male,True,138,5
3695216,POMERANIAN,BLACK,WILSON,15108,Male,True,39,4
3695217,POMERANIAN,ORANGE,SHERMAN,15108,Male,True,85,5
3695218,POMERANIAN,TAN,DIAMOND,15108,Female,True,43,4
3695219,BORD COLLIE,OTHER,MANA,15146,Female,True,162,42
3695220,JACK RUSSEL TERRIER,MULTI,ANDRE',15146,Male,True,93,11
3695221,BOSTON TERRIER,WHITE/BLACK,PETE,15209,Male,True,67,15
3695222,BOSTON TERRIER,OTHER,ROCKY,15209,Male,True,123,18
3695223,BORD COLLIE,BLACK WITH WHITE,MILDRED,15137,Female,True,113,45
3695225,BOSTON TERRIER,OTHER,ROCKY,15209,Male,True,54,17
3695226,BOSTON TERRIER,WHITE/BLACK,PETE,15209,Male,True,185,20
3695231,BICHON FRISE,WHITE,GEORGIE,15068,Male,True,18,15
3695233,LABRADOR RETRIEVER,YELLOW,MAXIE,15235,Male,True,126,72
3695235,CHIHUAHUA,BROWN,TOBY,15642,Male,True,174,5
3695236,GOLDEN RETRIEVER,CREAM,MILO MILONE,15090,Male,True,101,64
3695237,AUS SHEPHERD,MERLE,APOLLO,15227,Male,True,90,58
3695239,AUS SHEPHERD,MERLE,ARES,15227,Male,True,109,50
3695241,POMERANIAN,RED,FOXY,15205,Female,True,115,3
3695246,WELSH CORGI PEMBROK,BROWN,NITTANY LION,15090,Female,True,173,30
3695248,PUG,TAN,PHOEBE,15090,Female,True,153,12
3695249,LABRADOR RETRIEVER,BROWN,HARLEY,15084,Male,True,65,89
3695250,BEAGLE,BLACK/BROWN,LEXI,15133,Female,True,8,10
3695251,POODLE STANDARD,RED,TINO,15102,Male,True,61,63
3695254,LABRADOR RETRIEVER,WHITE/YELLOW,DAISY,15090,Female,True,72,74
3695255,SIB HUSKY,RED,ROCKY,15140,Male,True,130,47
3695260,GOLDEN RETRIEVER,GOLD,LEO,15131,Male,True,80,63
3695261,BEAGLE,WHITE/BLACK/BROWN,BETTY,15221,Female,False,136,20
3695265,SHIH TZU,WHITE/BLACK,SOPHIE,15227,Female,False,64,14
3695267,GER SHEPHERD,BLACK/TAN,MONDO,15235,Male,False,37,92
3695277,POMERANIAN,BLACK/TAN,SASHA,15057,Female,False,124,3
3695278,BEAGLE,BROWN,MONROE,15068,Male,False,101,21
3695281,PARSON RUSSELL TERR,BLACK/TAN/WHITE,THOR,15025,Male,False,154,18
3695286,AM PIT BULL TERRIER,FAWN,ANGEL,15214,Female,False,68,62
3695289,LABRADOR RETRIEVER,BLACK,EVA,15108,Female,False,81,75
3695291,ROTTWEILER,BLACK/BROWN,KIKI,15057,Female,True,51,106
3695295,BORD COLLIE,MULTI,MOLLIE MAE,15205,Female,False,55,40
3695296,JACK RUSSEL TERRIER,SPOTTED,BLAZE,15047,Male,False,149,12
3695297,JACK RUSSEL TERRIER,SPOTTED,OLIVER,15047,Male,False,95,11
3695298,GER SHEPHERD,BLACK/TAN,SHADOW,15221,Female,False,128,75
3695302,MIN PINSCHER,BLACK,BLINKIN,15133,Male,False,118,9
3695304,AM PIT BULL TERRIER,WHITE/BROWN,SMOOCH,15133,Male,False,36,71
3695305,CHIHUAHUA,FAWN,SIS,15205,Female,False,177,4
3695306,CHIHUAHUA,WHITE,PEP,15205,Male,False,140,5
3695310,POODLE TOY,WHITE/BROWN,ZOE,15227,Female,False,49,4
3695311,AUS SHEPHERD,WHITE/BLACK/BROWN,KIEYA,15227,Female,False,127,52
3695312,SCHNAUZER MIN,BLACK,COOKIE,15126,Female,False,175,12
3695313,SCHNAUZER MIN,WHITE/BLACK,JOVIE,15126,Female,False,52,12
3695315,LABRADOODLE,WHITE/APRICOT,RUSTY,15228,Male,False,8,30
3695317,POODLE TOY,BLACK,TOBY,15120,Female,False,35,3
3695318,GOLDEN RETRIEVER,RED,CODY,15122,Male,False,110,77
3695321,COCKER SPANIEL,WHITE/BLACK,MOOSE,15102,Male,False,150,28
3695323,SHIH TZU,BLACK,REMY,15239,Male,True,170,11
3695325,GER SHEPHERD,BLACK/GREY,ODIN,15120,Male,True,81,109
3695326,DACHSHUND,BLACK/TAN,BAILEY,15229,Female,False,152,21
3695327,LABRADOODLE,BROWN,CHARLIE,15090,Male,False,1,4
3695328,GOLDENDOODLE,GOLD,FINNLEY,15239,Male,False,12,58
3695330,LABRADOR RETRIEVER,WHITE/BROWN,LADY,15116,Female,False,46,65
3695331,GER SHEPHERD,BROWN,RYDER,15071,Female,False,45,70
3695333,GOLDEN RETRIEVER,GOLD,LIZZIE,15137,Female,False,97,53
3695335,ENG BULLDOG,TRI-COLOR,BANK$,15236,Male,False,47,47
3695338,GREAT PYRENEES,WHITE,BASH,15227,Male,False,107,117
3695340,YORKSHIRE TERRIER,SILVER,BRODIE,15229,Male,True,148,7
3695341,YORKSHIRE TERRIER,SILVER,BAILEY,15229,Female,False,140,4
3695343,SIB HUSKY,WHITE/BLACK,SKYLAR,15332,Female,False,79,41
3695344,MALTESE,WHITE,SNOWBALL,15241,Male,False,156,4
3695346,LABRADOODLE,RED,MARTY COLLINS,15139,Male,False,138,64
3695351,BEAGLE,WHITE/BLACK/BROWN,SCOUT,15102,Male,False,86,23
3695353,GER SHORTHAIR POINT,WHITE/BROWN,LACEY,15031,Female,False,101,62
3695355,LABRADOR RETRIEVER,BLACK,JEMMA,15102,Female,False,64,67
3695356,AM PIT BULL TERRIER,WHITE/BROWN,GIA,15102,Female,False,53,52
3695357,POMERANIAN,BLACK/BROWN,NIKO,15116,Male,False,25,5
3695358,CAV KING CHAR SPANI,RED,CHARLIE,15090,Female,False,63,11
3695361,GOLDENDOODLE,CREAM,MAVERICK,15017,Male,False,107,67
3695362,GOLDEN RETRIEVER,GOLD,LUCY,15057,Female,False,111,54
3695366,GOLDEN RETRIEVER,BROWN,MILO,15135,Male,False,75,67
3695377,AM BULLDOG,WHITE/BROWN,GEMMA,15110,Female,True,15,45
3695378,BOXER,BLACK,OTIS,15084,Male,False,115,76
3695380,SIB HUSKY,GREY,LOKI,15235,Male,False,122,47
3695382,LABRADOR RETRIEVER,YELLOW,DULCINEA,15116,Female,False,132,72
3695384,W HGHLND WH TERRIER,WHITE,DAISY,15144,Female,False,85,15
3695385,GOLDENDOODLE,RED,LILO,15144,Female,True,83,72
3695386,GOLDENDOODLE,RED,LILO,15144,Female,False,107,66
3695387,W HGHLND WH TERRIER,WHITE,AIRDRIE,15101,Female,False,37,16
3695389,SHIH TZU,WHITE/BLACK,BUDDY,15084,Male,False,111,12
3695390,CAV KING CHAR SPANI,WHITE/BROWN,MURPHY,15241,Male,False,172,14
3695391,CAV KING CHAR SPANI,BLACK,SADIE,15241,Female,False,74,13
3695393,GER SHEPHERD,BLACK/BROWN,JACOB,15071,Male,True,50,88
3695394,WELSH CORGI PEMBROK,FAWN,TUCKER,15235,Male,False,101,39
3695395,AM PIT BULL TERRIER,BROWN,DUKE,15110,Male,True,57,79
3695396,LABRADOR RETRIEVER,BLACK,REGGIE,15120,Male,False,116,72
3695397,SHIH TZU,SPOTTED,LADY,15136,Female,False,81,10
3695398,BOSTON TERRIER,WHITE/BLACK,ZIPPY,15236,Female,False,33,18
3695401,DACHSHUND,BLACK,NIKKI,15221,Female,False,98,26
3695402,LABRADOR RETRIEVER,YELLOW,VERNIE,15108,Male,False,60,74
3695403,DOBERMAN PINSCHER,BLACK,MARTE,15205,Female,False,10,57
3695405,PUGGLE,BROWN,COOPER,15131,Male,False,58,16
3695406,GOLDEN RETRIEVER,RED,MURPHY,15133,Male,False,71,70
3695407,GER SHEPHERD,BLACK/BROWN,KEIKO,15238,Male,False,43,66
3695408,GER SHEPHERD,BLACK/BROWN,MAX,15034,Male,False,113,91
3695410,GER SHEPHERD,BLACK/BROWN,MAX,15034,Male,False,50,90
3695412,GOLDEN RETRIEVER,GOLD,CLOVER,15238,Female,False,34,66
3695414,GOLDEN RETRIEVER,GOLD,MISSY,15209,Female,False,12,41
3695415,ROTTWEILER,BLACK/BROWN,COCO,15136,Female,False,83,121
3695418,GOLDENDOODLE,TAN,PIPER,15044,Female,False,141,61
3695424,GER SHEPHERD,BLACK/RED,BEAR,15120,Male,False,85,88
3695425,HAVANESE,TAN,HARPER,15102,Female,False,91,9
3695428,BEAGLE,BLACK/TAN,BABY,15071,Female,True,49,22
3695429,GER SHEPHERD,LIVER,JAXX,15132,Male,False,38,86
3695430,WELSH CORGI PEMBROK,WHITE/RED,GRYFFIN,15227,Male,False,53,29
3695431,WELSH CORGI PEMBROK,WHITE/RED,GRYFFIN,15227,Male,False,150,42
3695432,BORD COLLIE,WHITE/BLACK,PADAME,15241,Female,False,42,52
3695434,BORD COLLIE,WHITE/BLACK,luke,15241,Male,False,130,51
3695435,GER SHEPHERD,BLACK/TAN,ANUBIS,15131,Male,False,30,95
3695436,GER SHEPHERD,BROWN,ARROW BOW,15239,Male,False,11,59
3695439,ROTTWEILER,BLACK,MOOSE,15102,Male,True,86,123
3695445,W HGHLND WH TERRIER,WHITE,PRALINE,15229,Female,True,25,17
3695447,COCKAPOO,CINNAMON,WINNIE,15120,Female,True,25,33
3695448,GER SHORTHAIR POINT,BROWN,GRACIE,15212,Female,True,103,65
3695451,ROTTWEILER,BLACK,DAKOTA,15024,Male,True,69,110
3695456,LABRADOR RETRIEVER,YELLOW,ALISTAIR,16046,Male,True,144,65
3695457,LABRADOR RETRIEVER,BROWN,BEATRIX,16046,Female,True,41,73
3695459,GER SHEPHERD,TAN,HARLEY,15102,Female,True,130,88
3695460,LABRADOR RETRIEVER,BROWN,THOR,15106,Male,True,102,74
3695461,AUS SHEPHERD,BLACK/TAN/WHITE,MARVEL,15101,Male,True,7,26
3695463,CHIHUAHUA,WHITE/TAN,KENAI,15046,Male,True,160,4
3695468,GOLDEN RETRIEVER,GOLD,SADIE TOOMEY,15146,Female,True,126,64
3695470,AM PIT BULL TERRIER,BROWN,TED,15037,Male,True,69,73
3695471,ROTTWEILER,BLACK/BROWN,NALA,15037,Female,True,92,95
3695476,CANE CORSO,BRINDLE,DAISY POTATO,15108,Female,True,32,113
3695478,GREAT PYRENEES,WHITE,MILO,15132,Male,True,90,98
3695479,LABRADOR RETRIEVER,BLACK,ODESSA,15044,Female,True,133,55
3695480,BORD COLLIE,WHITE/BLACK,SHINER,15044,Male,True,18,50
3695482,AM PIT BULL TERRIER,WHITE/TAN,DUTCHESS,15044,Female,True,18,61
3695485,AUS SHEPHERD,BLACK/BLUE,ODIE,15234,Female,True,19,58
3695488,FRENCH BULLDOG,OTHER,BASIL,15143,Male,True,61,25
3695494,AUS SHEPHERD,BLACK,JETT,15037,Male,True,51,61
3695495,AM BULLDOG,BLACK/BROWN,APOLLO,15037,Male,True,85,43
3695502,W HGHLND WH TERRIER,WHITE,LILY,15049,Female,True,101,14
3695504,HAVANESE,WHITE,LILLY,15132,Female,True,164,9
3695505,AM PIT BULL TERRIER,WHITE,ANGEL,15132,Female,True,21,52
3695507,BOXER,WHITE,LEO,15044,Male,True,112,72
3695508,ENG BULLDOG,WHITE/TAN,HAZEL,15102,Female,True,65,32
3695509,BEAGLE,WHITE/BLACK/BROWN,ENZO,15146,Male,True,111,22
3695510,AUS CATTLE DOG,MULTI,KEEFE,15044,Male,True,10,25
3695512,PUG,WHITE/BROWN,FRED,15205,Male,True,165,15
3695513,PUG,FAWN,NORA,15205,Female,True,16,13
3695514,AM PIT BULL TERRIER,BLACK,BOLT,15238,Male,True,49,60
3695515,AM PIT BULL TERRIER,WHITE/GREY,DIESEL,15035,Male,True,113,67
3695516,GOLDENDOODLE,BROWN,BEAR,15228,Female,True,105,66
3695520,CHIHUAHUA,BLACK/BROWN,MAGGIE,15214,Female,True,186,4
3695524,DACHSHUND,RED,TOBY,15014,Male,True,3,4
3695527,BOXER,WHITE/BLACK,WILMA,15142,Female,True,115,73
3695528,LABRADOR RETRIEVER,BLACK/BROWN,LILL BACHER,15044,Female,True,136,71
3695529,LABRADOR RETRIEVER,CHOCOLATE,JAX,15120,Male,True,73,83
3695532,BASSET HOUND,WHITE/BROWN,CHARLIE-WILSON,15241,Male,True,45,56
3695534,GOLDENDOODLE,RED,PENNY,15017,Female,True,72,85
3695535,COLLIE,WHITE/BLACK,FINLAY,15101,Male,True,94,78
3695538,BOXER,TAN,BRANDY,15238,Female,True,151,66
3695539,LABRADOR RETRIEVER,BLACK,RUBY,15238,Female,True,88,66
3695540,AUS SHEPHERD,BLACK/TAN,BELLE,15238,Female,True,157,57
3695542,LABRADOR RETRIEVER,BLACK,SPARKS,15108,Male,True,101,70
3695543,GER SHEPHERD,BLACK/TAN,SKYE,15126,Female,True,20,80
3695547,LABRADOR RETRIEVER,BLACK,APOLLO,15106,Male,True,55,59
3695548,BICHON FRISE,WHITE,SOPHIE,15037,Female,True,119,13
3695549,LABRADOODLE,BLACK,PENNY,15057,Female,True,74,80
3695553,COCKER SPANIEL,BUFF,MCGEE,15025,Male,True,104,26
3695558,SHIH TZU,WHITE,SLUSHY,15241,Male,True,126,11
3695559,BOXER,BRINDLE,CHAMP,15014,Male,True,70,68
3695560,GOLDEN RETRIEVER,GOLD,LEO SIPULA,15235,Male,True,124,63
3695561,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,WHISKEY,15147,Male,True,92,34
3695562,LABRADOR RETRIEVER,BLACK,BEAR,15218,Male,True,131,84
3695564,BORD COLLIE,WHITE/BLACK,JORDAN,15140,Male,True,29,50
3695565,LABRADOR RETRIEVER,BLACK,REMINGTON,15238,Male,True,79,84
3695569,GOLDEN RETRIEVER,,DAISY,15236,Female,True,47,50
3695571,AM PIT BULL TERRIER,BRINDLE,BLEU,15146,Male,True,29,79
3695575,GER SHORTHAIR POINT,SPOTTED,TILLY,15071,Female,True,68,54
3695576,DACHSHUND,SPOTTED,PIPEN,15146,Male,True,88,23
3695577,GOLDEN RETRIEVER,BROWN,EMMA,15120,Female,True,85,63
3695578,AM PIT BULL TERRIER,SPOTTED,ROXY,15136,Female,True,98,58
3695579,PUG,BLACK/BROWN,FRANKIE,15236,Male,True,124,12
3695580,LABRADOR RETRIEVER,YELLOW,PINA,15202,Female,True,27,77
3695584,BOSTON TERRIER,BROWN,IZZY,15227,Female,True,127,14
3695585,ENG SPRINGER SPANIE,SPOTTED,ELLE MAE,15106,Female,True,45,44
3695586,GER SHEPHERD,BLACK/TAN,DIESEL,15122,Male,True,101,84
3695587,AM PIT BULL TERRIER,GREY,WINSTON,15202,Male,True,9,29
3695588,COCKAPOO,WHITE,COOPER,15090,Male,True,45,40
3695589,MORKIE,WHITE/TAN,LEO,15243,Male,True,7,2
3695591,AM PIT BULL TERRIER,BROWN,DIAMOND,15227,Female,True,89,68
3695592,PUGGLE,BROWN,NALA,15116,Female,True,122,16
3695593,GER SHEPHERD,BLACK/BROWN,ZORA,15202,Female,True,136,86
3695595,AUS SHEPHERD,MULTI,COLBY,15084,Male,True,58,44
3695596,POMERANIAN,TAN,WICKET,15101,Male,True,38,5
3695600,HAVANESE,TRI-COLOR,MIRANDA,15229,Female,True,72,9
3695601,GOLDEN RETRIEVER,YELLOW,AMBER,15229,Female,True,53,63
3695602,DACHSHUND,RED,RECCHI,15236,Female,True,146,22
3695603,DACHSHUND,RED,ELLIE,15236,Female,True,2,2
3695604,AM PIT BULL TERRIER,TAN,JOSIE,15102,Female,True,99,64
3695605,GOLDEN RETRIEVER,BROWN,BLITZEN,15044,Male,True,77,78
3695606,WELSH CORGI PEMBROK,WHITE/TAN,TEDDY,15102,Male,True,162,34
3695612,GER SHEPHERD,BLACK/TAN,SKYE HARING,15237,Female,True,31,71
3695613,BICHON FRISE,WHITE,COSMO,15218,Male,True,93,15
3695616,AM PIT BULL TERRIER,BLACK WITH WHITE,CALI,15148,Female,True,5,19
3695617,BOXER,BRINDLE,RUBY,15148,Female,True,158,58
3695620,BEAGLE,WHITE/BLACK,TUFF,15234,Male,True,54,22
3695622,ENG SPRINGER SPANIE,TRI-COLOR,GRIZZLY,15235,Male,True,107,52
3695623,ENG SPRINGER SPANIE,TRI-COLOR,BOWTIE,15235,Male,True,97,50
3695624,ENG SPRINGER SPANIE,TRI-COLOR,HONEYBEAR,15235,Male,True,20,42
3695625,LABRADOR RETRIEVER,BLACK,TUCKER,15229,Male,True,4,18
3695631,GER SHORTHAIR POINT,BLACK,HARLEY,15068,Female,True,29,56
3695633,SCHNAUZER MIN,WHITE/BLACK,CROSBY,15202,Male,True,43,12
3695636,GOLDEN RETRIEVER,CREAM,BEAN,15037,Male,True,95,58
3695638,COCKER SPANIEL,BROWN,SULLY,15044,Male,True,62,22
3695639,BOSTON TERRIER,WHITE/BLACK,ARMIN,15108,Male,True,11,12
3695640,ENG BULLDOG,WHITE/BLACK,LULU,15122,Female,True,28,39
3695641,LABRADOODLE,BROWN,NALA,15017,Female,True,76,70
3695642,PUG,FAWN,KALVIN,15084,Male,True,29,16
3695643,BEAGLE,TRI-COLOR,BENTLEY,15147,Male,True,23,21
3695644,WELSH CORGI PEMBROK,WHITE/TAN,LARRY,15215,Male,True,160,40
3695645,AM PIT BULL TERRIER,TAN,LUXURIOUS CHENELL,15235,Female,True,56,74
3695650,BORD COLLIE,BLACK/BROWN,IDGIE,15228,Female,True,77,51
3695654,LABRADOR RETRIEVER,BLACK,ANNIE,15137,Female,True,40,75
3695655,SHIH TZU,WHITE/BLACK/GREY,BIG BEN,15024,Male,True,146,12
3695656,GER SHEPHERD,BLACK/BROWN,VATER,15065,Male,True,1,5
3695657,AUS SHEPHERD,WHITE/BROWN,DJ,15065,Male,True,4,12
3695659,CHIHUAHUA,TAN,AZARIA,15071,Female,True,177,4
3695663,GOLDEN RETRIEVER,WHITE,BLUE,15108,Male,True,116,65
3695670,GER SHORTHAIR POINT,SPOTTED,MURPHY,15236,Male,True,108,53
3695671,AUS CATTLE DOG,WHITE/BROWN,STARR,15126,Female,True,143,47
3695673,COCKER SPANIEL,CHOCOLATE,GIA,15146,Female,True,51,26
3695674,AM PIT BULL TERRIER,WHITE/TAN,KAI COLON,15132,Male,True,58,64
3695675,AM PIT BULL TERRIER,WHITE/BLACK,JUICE,15122,Male,True,70,57
3695676,LABRADOR RETRIEVER,BLACK,ATHENA,15239,Female,True,22,60
3695677,GER SHEPHERD,BLACK/BROWN,FLYNN,15202,Male,True,118,94
3695679,LABRADOR RETRIEVER,BROWN,MOOSE,15120,Male,True,98,78
3695680,DOBERMAN PINSCHER,BROWN,PENNY,15221,Female,True,86,91
3695681,LABRADOR RETRIEVER,YELLOW,BELLA BEANS,15035,Female,True,38,70
3695683,BERNESE MTN DOG,BLACK/BROWN/TAN,WILLOW,15140,Female,True,46,108
3695686,GOLDEN RETRIEVER,BLONDE,PRESLEY,15116,Male,True,17,73
3695687,BOSTON TERRIER,BLACK,MABEL,15216,Female,True,12,12
3695688,GOLDEN RETRIEVER,BLONDE,KYA,15044,Female,True,42,77
3695689,PUGGLE,BRINDLE,GYPSY,15065,Female,True,116,14
3695690,MORKIE,BLACK/TAN,LACIE,15137,Female,True,41,4
3695691,GER SHEPHERD,BLACK/BROWN,LEAH,15090,Female,True,127,66
3695696,GER SHEPHERD,BLACK/TAN,WOLFGANG,15202,Male,True,144,90
3695697,GOLDEN RETRIEVER,GOLD,CHARLIE,15241,Male,True,58,62
3695699,POMERANIAN,CREAM,MINI BEAR,15090,Male,True,142,4
3695700,CHIHUAHUA,BROWN,MARCEL,15102,Male,True,78,5
3695701,GOLDEN RETRIEVER,WHITE,VALENTINE,15228,Male,True,62,68
3695702,GOLDEN RETRIEVER,OTHER,MAX,15228,Male,True,45,69
3695704,POMERANIAN,WHITE/TAN,TRIXIE,15205,Female,True,137,4
3695705,MIN PINSCHER,BLACK/TAN,SHORTY,15045,Male,True,35,6
3695710,BOXER,FAWN,STASSI,15147,Female,True,23,74
3695713,COCKER SPANIEL,WHITE/BLACK,JOSIE,15102,Female,False,1,1
3695715,BERNESE MTN DOG,WHITE/BLACK/BROWN,STELLA,15235,Female,False,51,89
3695716,BERNESE MTN DOG,TRI-COLOR,IVY,15235,Female,True,3,17
3695717,AUS SHEPHERD,RED,HONEY,15102,Female,False,23,53
3695718,BASSET HOUND,MULTI,LOUIE,15102,Male,False,61,69
3695720,ENG BULLDOG,FAWN,MAC,15106,Male,False,85,38
3695721,FRENCH BULLDOG,BROWN,MAIZY,15106,Female,False,35,22
3695725,ROTTWEILER,BLACK/BROWN,MAX,15120,Male,True,63,107
3695726,ROTTWEILER,BLACK/BROWN,GUNNY,15120,Male,True,81,114
3695727,MALTESE,WHITE,HARRY,15102,Male,False,39,4
3695731,POMERANIAN,BROWN,CARLY,15017,Female,False,46,3
3695732,AUS SHEPHERD,WHITE/BROWN,CHET,15065,Male,False,86,57
3695736,SHIH TZU,BLACK,JAX,15102,Male,False,52,12
3695737,GOLDENDOODLE,WHITE/RED,ZEKE,15136,Male,False,76,87
3695739,AM PIT BULL TERRIER,WHITE/BROWN,COCO,15235,Female,False,89,53
3695741,CHIHUAHUA,WHITE/BLACK/BROWN,RYLEE,15116,Female,False,118,4
3695742,CHIHUAHUA,TAN,LILLY,15116,Female,False,62,3
3695743,CHIHUAHUA,WHITE/TAN,CLEMENTINE,15116,Female,False,84,4
3695745,POMERANIAN,WHITE/BLACK/BROWN,FRANKIE,15243,Male,False,110,5
3695747,GER SHEPHERD,WHITE,CASPER,15239,Male,True,98,93
3695748,GER SHEPHERD,BLACK/BROWN,KEILA,15235,Female,False,14,64
3695749,GER SHEPHERD,BLACK/TAN,BRANDI,15236,Female,True,39,66
3695752,SHIH TZU,WHITE/BLACK,VEGAS,15237,Male,False,120,13
3695753,GOLDENDOODLE,GOLD,CARA,16046,Female,False,82,76
3695755,GOLDENDOODLE,BROWN,COCO,16046,Female,False,101,66
3695756,LABRADOR RETRIEVER,BLACK,HOPE,15102,Female,False,144,72
3695758,LABRADOR RETRIEVER,BLACK,GOOSE T BODEN,15215,Male,False,113,72
3695759,MIN PINSCHER,SPOTTED,KHOLE,15064,Female,False,174,8
3695760,YORKSHIRE TERRIER,BLACK/BROWN,HOPE,15102,Female,False,100,6
3695761,YORKSHIRE TERRIER,BLACK/BROWN,VITO,15205,Male,False,102,7
3695762,YORKSHIRE TERRIER,BLACK/BROWN,BO,15205,Male,False,33,8
3695764,GOLDEN RETRIEVER,GOLD,CHASE,15239,Male,False,49,65
3695768,AUS SHEPHERD,MERLE,DAISY,15116,Female,False,84,51
3695769,GOLDEN RETRIEVER,GOLD,MADDY,15229,Female,False,72,67
3695772,DACHSHUND,BROWN,WEINA,15136,Female,False,29,23
3695774,BOXER,BROWN,ZOEY,15104,Female,False,17,64
3695775,BEAGLE,WHITE/BROWN,LEO,15101,Male,False,38,20
3695777,GOLDENDOODLE,RED,LEXI,15108,Female,False,93,66
3695778,MALTESE,WHITE,MADDIE,15068,Female,False,126,3
3695779,BOXER,BROWN,RILEY,15236,Male,False,6,26
3695780,YORKSHIRE TERRIER,BLONDE,EVIE,15238,Female,False,9,2
3695781,COLLIE,WHITE/BROWN,LADY,15241,Female,False,124,73
3695783,CHIHUAHUA,BROWN,HARLEY,15239,Female,False,123,4
3695784,GOLDENDOODLE,WHITE/BLACK,LOUIE,15234,Male,False,66,80
3695785,MORKIE,BLONDE,BELLA,15241,Female,True,28,5
3695787,MALTESE,WHITE,LACEY,15237,Female,False,30,4
3695788,MALTESE,WHITE,RIPP,15237,Male,False,32,4
3695792,AM PIT BULL TERRIER,RED,PABLO,15235,Male,True,86,67
3695794,GOLDENDOODLE,WHITE,NICK,15228,Male,False,124,71
3695795,GOLDENDOODLE,WHITE,LEO,15228,Male,False,81,69
3695798,COCKAPOO,BLACK,TRIXIE,15065,Female,False,25,33
3695803,DACHSHUND,BLACK/BROWN,SUZY,15234,Female,False,163,27
3695804,DACHSHUND,RED,SAMANTHA ALI,15102,Female,True,156,19
3695805,CHIHUAHUA,TAN,GIZMO ALI,15102,Female,False,10,1
3695806,CHIHUAHUA,TAN,GIZMO ALI,15102,Female,False,188,4
3695807,DACHSHUND,RED,SAMANTHA ALI,15102,Female,False,110,23
3695808,BERNESE MTN DOG,BLACK/BROWN,REMI KRIPKE,15228,Female,True,58,100
3695809,GOLDENDOODLE,WHITE/BLACK,LOUIE,15234,Male,False,70,77
3695813,GOLDEN RETRIEVER,BROWN,PIPER,15037,Female,False,142,77
3695814,FRENCH BULLDOG,BLACK/BROWN,BB,15237,Female,False,144,20
3695815,GOLDEN RETRIEVER,GOLD,WILSON,15037,Male,False,79,66
3695818,AUS CATTLE DOG,WHITE/BLACK/BROWN,DIXIE,15146,Female,False,34,45
